id,RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,2023-03-31,2023-05-31,2024-02-29,createdAt,updatedAt
742,394419,755,"Brookings, SD",msa,SD,2023-02-28,0.6,1,0.4,2023-12-11,2023-12-11
743,394920,756,"North Platte, NE",msa,NE,2023-02-28,0.2,0.1,-1.6,2023-12-12,2023-12-12
744,394992,757,"Pontiac, IL",msa,IL,2023-02-28,0.3,-0.3,-1.3,2023-12-13,2023-12-13
745,394382,758,"Bennington, VT",msa,VT,2023-02-28,1.2,1.4,2.2,2023-12-14,2023-12-14
746,394973,759,"Peru, IN",msa,IN,2023-02-28,0.8,0.8,1.6,2023-12-15,2023-12-15
747,394430,760,"Butte, MT",msa,MT,2023-02-28,0.7,0.8,3.3,2023-12-16,2023-12-16
748,394786,761,"Lewisburg, TN",msa,TN,2023-02-28,0.9,1.5,4.9,2023-12-17,2023-12-17
749,394947,762,"Ottumwa, IA",msa,IA,2023-02-28,0.5,1.1,1.8,2023-12-18,2023-12-18
750,394331,763,"Angola, IN",msa,IN,2023-02-28,0.4,0.8,1.8,2023-12-19,2023-12-19
751,394777,764,"Laurinburg, NC",msa,NC,2023-02-28,0.3,1.5,4.4,2023-12-20,2023-12-20
752,394414,766,"Brevard, NC",msa,NC,2023-02-28,0.3,0.5,3.6,2023-12-21,2023-12-21
753,394324,767,"Americus, GA",msa,GA,2023-02-28,0,0.3,1.9,2023-12-22,2023-12-22
754,395211,768,"Watertown, SD",msa,SD,2023-02-28,0,-0.1,-0.3,2023-12-23,2023-12-23
755,394557,769,"Effingham, IL",msa,IL,2023-02-28,0.7,1.1,0.1,2023-12-24,2023-12-24
756,395084,770,"Seneca Falls, NY",msa,NY,2023-02-28,-0.1,-0.3,0.2,2023-12-25,2023-12-25
757,394417,771,"Brookhaven, MS",msa,MS,2023-02-28,2.3,2,0,2023-12-26,2023-12-26
758,753902,772,"Malvern, AR",msa,AR,2023-02-28,,2.1,2,2023-12-27,2023-12-27
759,394535,773,"Dixon, IL",msa,IL,2023-02-28,1.4,1.5,-0.3,2023-12-28,2023-12-28
760,395207,774,"Washington, IN",msa,IN,2023-02-28,1.1,1.7,2.9,2023-12-29,2023-12-29
761,753878,775,"Dayton, TN",msa,TN,2023-02-28,1.7,2.6,5,2023-12-30,2023-12-30
762,394491,776,"Columbus, NE",msa,NE,2023-02-28,0.2,-0.2,-1,2023-12-31,2023-12-31
763,394835,777,"Martin, TN",msa,TN,2023-02-28,1.4,1.8,3.2,2024-01-01,2024-01-01
764,394536,779,"Dodge City, KS",msa,KS,2023-02-28,0.8,1.1,0.9,2024-01-02,2024-01-02
765,394533,780,"Dickinson, ND",msa,ND,2023-02-28,0.6,-0.1,-4.4,2024-01-03,2024-01-03
766,395165,781,"Troy, AL",msa,AL,2023-02-28,0.6,-0.3,-2.7,2024-01-04,2024-01-04
767,394984,782,"Plainview, TX",msa,TX,2023-02-28,0.3,-1.1,-2.4,2024-01-05,2024-01-05
768,395149,783,"Taos, NM",msa,NM,2023-02-28,0.5,0.4,1.1,2024-01-06,2024-01-06
769,394376,784,"Beeville, TX",msa,TX,2023-02-28,1.8,0.6,-1.2,2024-01-07,2024-01-07
770,753892,785,"Jackson, OH",msa,OH,2023-02-28,0,-1.1,-2.1,2024-01-08,2024-01-08
771,394613,786,"Frankfort, IN",msa,IN,2023-02-28,0.5,0.5,2,2024-01-09,2024-01-09
772,394815,787,"Madison, IN",msa,IN,2023-02-28,1.1,1.3,1.9,2024-01-10,2024-01-10
773,395150,788,"Taylorville, IL",msa,IL,2023-02-28,1.2,0.5,-2.7,2024-01-11,2024-01-11
774,394962,789,"Paris, TN",msa,TN,2023-02-28,1,1.3,2.8,2024-01-12,2024-01-12
775,394433,790,"Cambridge, MD",msa,MD,2023-02-28,1.1,1.4,2.2,2024-01-13,2024-01-13
776,394730,791,"Juneau, AK",msa,AK,2023-02-28,0.2,-0.3,-3.7,2024-01-14,2024-01-14
777,394774,793,"Las Vegas, NM",msa,NM,2023-02-28,3.1,3.7,3.8,2024-01-15,2024-01-15
778,394481,794,"Coffeyville, KS",msa,KS,2023-02-28,-0.3,-0.8,0.5,2024-01-16,2024-01-16
779,394670,795,"Hastings, NE",msa,NE,2023-02-28,-0.2,-0.9,-2.1,2024-01-17,2024-01-17
780,394383,797,"Berlin, NH",msa,NH,2023-02-28,0.4,0.9,4.4,2024-01-18,2024-01-18
781,394855,798,"Miami, OK",msa,OK,2023-02-28,0.2,0.2,1.6,2024-01-19,2024-01-19
782,395093,799,"Sheridan, WY",msa,WY,2023-02-28,0.5,1,1.5,2024-01-20,2024-01-20
783,395196,800,"Wabash, IN",msa,IN,2023-02-28,0.5,0.5,0.4,2024-01-21,2024-01-21
784,394749,801,"Kingsville, TX",msa,TX,2023-02-28,0.5,-1,-4,2024-01-22,2024-01-22
785,753871,802,"Breckenridge, CO",msa,CO,2023-02-28,-0.9,-1.2,-0.1,2024-01-23,2024-01-23
786,394310,804,"Albert Lea, MN",msa,MN,2023-02-28,0.7,0.9,1.1,2024-01-24,2024-01-24
787,394473,805,"Cleveland, MS",msa,MS,2023-02-28,2.3,1.3,-4.6,2024-01-25,2024-01-25
788,395176,806,"Union City, TN",msa,TN,2023-02-28,1.1,1.3,2,2024-01-26,2024-01-26
789,394725,807,"Jesup, GA",msa,GA,2023-02-28,2.3,3.2,4.7,2024-01-27,2024-01-27
790,395141,808,"Susanville, CA",msa,CA,2023-02-28,-0.1,-0.7,-2.5,2024-01-28,2024-01-28
791,394751,809,"Kirksville, MO",msa,MO,2023-02-28,1.8,2.6,1.8,2024-01-29,2024-01-29
792,394708,811,"Iron Mountain, MI",msa,MI,2023-02-28,1.7,1.9,1.8,2024-01-30,2024-01-30
793,394864,813,"Mineral Wells, TX",msa,TX,2023-02-28,1.1,1.1,5.4,2024-01-31,2024-01-31
794,394812,814,"Macomb, IL",msa,IL,2023-02-28,0.1,-1.4,-4.1,2024-02-01,2024-02-01
795,753901,815,"Ludington, MI",msa,MI,2023-02-28,1.5,1.2,1.9,2024-02-02,2024-02-02
796,394606,816,"Fort Morgan, CO",msa,CO,2023-02-28,0.1,0.3,1.8,2024-02-03,2024-02-03
797,394740,817,"Kennett, MO",msa,MO,2023-02-28,-0.2,-2.5,-5.8,2024-02-04,2024-02-04
798,394673,818,"Hays, KS",msa,KS,2023-02-28,1.1,1.7,3.1,2024-02-05,2024-02-05
799,753926,819,"Weatherford, OK",msa,OK,2023-02-28,0.2,-0.1,-0.7,2024-02-06,2024-02-06
800,395206,820,"Washington Court House, OH",msa,OH,2023-02-28,0.4,0.1,0.2,2024-02-07,2024-02-07
801,394846,821,"McPherson, KS",msa,KS,2023-02-28,0.9,1.1,1.6,2024-02-08,2024-02-08
802,753879,822,"Elkins, WV",msa,WV,2023-02-28,0.4,0.1,-2.8,2024-02-09,2024-02-09
803,394795,823,"Lincoln, IL",msa,IL,2023-02-28,1.6,0.3,-2.8,2024-02-10,2024-02-10
804,394435,824,"Camden, AR",msa,AR,2023-02-28,2,1.3,0.4,2024-02-11,2024-02-11
805,394320,825,"Alpena, MI",msa,MI,2023-02-28,2,1.6,2.4,2024-02-12,2024-02-12
806,395185,826,"Van Wert, OH",msa,OH,2023-02-28,0.4,0.4,1,2024-02-13,2024-02-13
807,394508,828,"Crescent City, CA",msa,CA,2023-02-28,1.3,1.5,-0.6,2024-02-14,2024-02-14
808,394921,829,"North Vernon, IN",msa,IN,2023-02-28,0.8,1.1,2.2,2024-02-15,2024-02-15
809,394892,830,"Mountain Home, ID",msa,ID,2023-02-28,1.9,3.5,9.7,2024-02-16,2024-02-16
810,395100,831,"Silver City, NM",msa,NM,2023-02-28,1,0.8,-0.4,2024-02-17,2024-02-17
811,394615,833,"Fredericksburg, TX",msa,TX,2023-02-28,0.7,-0.1,1.3,2024-02-18,2024-02-18
812,395214,835,"Wauchula, FL",msa,FL,2023-02-28,0,0,3.2,2024-02-19,2024-02-19
813,395181,836,"Uvalde, TX",msa,TX,2023-02-28,2.5,1.6,0,2024-02-20,2024-02-20
814,394649,837,"Greensburg, IN",msa,IN,2023-02-28,0.6,0.8,1.4,2024-02-21,2024-02-21
815,394758,838,"La Grande, OR",msa,OR,2023-02-28,0.1,0.2,0.8,2024-02-22,2024-02-22
816,395154,839,"Thomaston, GA",msa,GA,2023-02-28,0.3,0.9,6.3,2024-02-23,2024-02-23
817,394356,840,"Bainbridge, GA",msa,GA,2023-02-28,1.6,2.2,4.2,2024-02-24,2024-02-24
818,753923,841,"The Dalles, OR",msa,OR,2023-02-28,0.2,0.5,2.1,2024-02-25,2024-02-25
819,394642,842,"Grants, NM",msa,NM,2023-02-28,-0.3,-0.8,-0.5,2024-02-26,2024-02-26
820,395110,843,"Spearfish, SD",msa,SD,2023-02-28,0.5,0.5,1.4,2024-02-27,2024-02-27
821,395159,844,"Toccoa, GA",msa,GA,2023-02-28,0.3,0.6,5.5,2024-02-28,2024-02-28
822,753909,845,"Ottawa, KS",msa,KS,2023-02-28,0.6,1.4,4.1,2024-02-29,2024-02-29
823,394643,846,"Great Bend, KS",msa,KS,2023-02-28,-0.5,-0.3,3.1,2024-03-01,2024-03-01
824,394381,847,"Bennettsville, SC",msa,SC,2023-02-28,3.9,3.5,2.3,2024-03-02,2024-03-02
825,753921,848,"Steamboat Springs, CO",msa,CO,2023-02-28,-0.2,0.7,5.7,2024-03-03,2024-03-03
826,394791,849,"Lexington, NE",msa,NE,2023-02-28,0.7,0.9,0.3,2024-03-04,2024-03-04
827,394858,850,"Middlesborough, KY",msa,KY,2023-02-28,4.2,3.5,1.3,2024-03-05,2024-03-05
828,394584,851,"Fallon, NV",msa,NV,2023-02-28,-0.5,-0.9,0.6,2024-03-06,2024-03-06
829,394830,852,"Marshall, MN",msa,MN,2023-02-28,0.8,0.2,-2.3,2024-03-07,2024-03-07
830,395004,853,"Prineville, OR",msa,OR,2023-02-28,0.1,0.1,2.2,2024-03-08,2024-03-08
831,394912,854,"New Ulm, MN",msa,MN,2023-02-28,0.4,0.2,-1.2,2024-03-09,2024-03-09
832,395138,855,"Summerville, GA",msa,GA,2023-02-28,2.3,2.9,7.7,2024-03-10,2024-03-10
833,394854,856,"Mexico, MO",msa,MO,2023-02-28,1.1,1.6,2.6,2024-03-11,2024-03-11
834,394706,857,"Indianola, MS",msa,MS,2023-02-28,0.6,-0.3,-2.9,2024-03-12,2024-03-12
835,394601,858,"Forrest City, AR",msa,AR,2023-02-28,2.6,1.7,-1.5,2024-03-13,2024-03-13
836,753884,859,"Hailey, ID",msa,ID,2023-02-28,-0.7,-0.9,2.7,2024-03-14,2024-03-14
837,394869,860,"Moberly, MO",msa,MO,2023-02-28,0.6,1,1.6,2024-03-15,2024-03-15
838,394322,861,"Altus, OK",msa,OK,2023-02-28,0.7,1,1.6,2024-03-16,2024-03-16
839,394529,862,"Deming, NM",msa,NM,2023-02-28,0.7,0,-1,2024-03-17,2024-03-17
840,395236,865,"Woodward, OK",msa,OK,2023-02-28,0.5,0.5,-1.6,2024-03-18,2024-03-18
841,394818,866,"Magnolia, AR",msa,AR,2023-02-28,-0.1,-1.4,-5.5,2024-03-19,2024-03-19
842,394418,867,"Brookings, OR",msa,OR,2023-02-28,0.3,0.6,1.5,2024-03-20,2024-03-20
843,394868,868,"Mitchell, SD",msa,SD,2023-02-28,0.8,0.9,0.4,2024-03-21,2024-03-21
844,394687,869,"Hood River, OR",msa,OR,2023-02-28,0.4,0.5,1.3,2024-03-22,2024-03-22
845,394784,870,"Levelland, TX",msa,TX,2023-02-28,0.6,-0.6,-2.6,2024-03-23,2024-03-23
846,394494,871,"Connersville, IN",msa,IN,2023-02-28,0.2,0.1,1.7,2024-03-24,2024-03-24
847,394831,872,"Marshall, MO",msa,MO,2023-02-28,2,3.2,6.4,2024-03-25,2024-03-25
848,395241,873,"Yankton, SD",msa,SD,2023-02-28,0.1,-0.3,-1.7,2024-03-26,2024-03-26
849,394959,874,"Pampa, TX",msa,TX,2023-02-28,1.8,1.3,-1,2024-03-27,2024-03-27
850,394945,875,"Oskaloosa, IA",msa,IA,2023-02-28,0.5,1.6,1.6,2024-03-28,2024-03-28
851,395198,876,"Wahpeton, ND",msa,ND,2023-02-28,0.4,0.2,-0.3,2024-03-29,2024-03-29
852,394337,877,"Arkadelphia, AR",msa,AR,2023-02-28,1.5,1.4,0.8,2024-03-30,2024-03-30
853,394498,878,"Cordele, GA",msa,GA,2023-02-28,-0.1,0,1.1,2024-03-31,2024-03-31
854,395130,879,"Sterling, CO",msa,CO,2023-02-28,0,0.4,2.7,2024-04-01,2024-04-01
855,394837,880,"Maryville, MO",msa,MO,2023-02-28,1.9,3.6,7.9,2024-04-02,2024-04-02
856,394470,881,"Clarksdale, MS",msa,MS,2023-02-28,-0.2,-2.1,-2.4,2024-04-03,2024-04-03
857,394564,882,"Elk City, OK",msa,OK,2023-02-28,0.3,-0.8,-4,2024-04-04,2024-04-04
858,394371,883,"Beatrice, NE",msa,NE,2023-02-28,-0.1,-0.3,-0.7,2024-04-05,2024-04-05
859,395239,884,"Worthington, MN",msa,MN,2023-02-28,1.2,1.1,1.1,2024-04-06,2024-04-06
860,395014,885,"Raymondville, TX",msa,TX,2023-02-28,,9.3,10.2,2024-04-07,2024-04-07
861,394793,886,"Liberal, KS",msa,KS,2023-02-28,-0.2,-0.9,-2.5,2024-04-08,2024-04-08
862,753914,887,"Port Lavaca, TX",msa,TX,2023-02-28,0.6,-0.1,-1,2024-04-09,2024-04-09
863,395003,888,"Price, UT",msa,UT,2023-02-28,1,1.3,4.3,2024-04-10,2024-04-10
864,394403,889,"Borger, TX",msa,TX,2023-02-28,1.3,-0.2,-2,2024-04-11,2024-04-11
865,394544,890,"Dumas, TX",msa,TX,2023-02-28,1.2,0.9,-1.6,2024-04-12,2024-04-12
866,394656,891,"Grenada, MS",msa,MS,2023-02-28,0.1,-0.7,-2.1,2024-04-13,2024-04-13
867,394700,892,"Huron, SD",msa,SD,2023-02-28,0.1,-0.2,-0.7,2024-04-14,2024-04-14
868,394718,892,"Jamestown, ND",msa,ND,2023-02-28,0.1,-1,-4.7,2024-04-15,2024-04-15
869,394979,894,"Pierre, SD",msa,SD,2023-02-28,0.7,0.8,-0.2,2024-04-16,2024-04-16
870,394578,896,"Evanston, WY",msa,WY,2023-02-28,0.6,0.9,1.7,2024-04-17,2024-04-17
871,753908,897,"Othello, WA",msa,WA,2023-02-28,-0.2,-0.3,1.7,2024-04-18,2024-04-18
872,394659,898,"Guymon, OK",msa,OK,2023-02-28,0.5,0.4,-0.3,2024-04-19,2024-04-19
873,395135,901,"Storm Lake, IA",msa,IA,2023-02-28,0.2,0.3,0.1,2024-04-20,2024-04-20
874,394965,902,"Parsons, KS",msa,KS,2023-02-28,-0.1,0.7,6.6,2024-04-21,2024-04-21
875,394805,904,"Los Alamos, NM",msa,NM,2023-02-28,0.7,1.1,2.1,2024-04-22,2024-04-22
876,394330,906,"Andrews, TX",msa,TX,2023-02-28,0.7,0.3,-1.7,2024-04-23,2024-04-23
877,394996,907,"Portales, NM",msa,NM,2023-02-28,0.3,-0.3,-2.2,2024-04-24,2024-04-24
878,753880,908,"Fairfield, IA",msa,IA,2023-02-28,0.2,0.5,-0.1,2024-04-25,2024-04-25
879,394678,909,"Hereford, TX",msa,TX,2023-02-28,1.2,1,2.9,2024-04-26,2024-04-26
880,395112,910,"Spirit Lake, IA",msa,IA,2023-02-28,-0.7,-1.6,-2.7,2024-04-27,2024-04-27
881,753925,911,"Vineyard Haven, MA",msa,MA,2023-02-28,0.1,0.4,3.7,2024-04-28,2024-04-28
882,394676,912,"Helena, AR",msa,AR,2023-02-28,2.9,2.7,-1.1,2024-04-29,2024-04-29
883,394841,913,"Maysville, KY",msa,KY,2023-02-28,0.9,0.9,3.1,2024-04-30,2024-04-30
884,753927,915,"Winnemucca, NV",msa,NV,2023-02-28,-0.1,-0.3,-0.2,2024-05-01,2024-05-01
885,395104,916,"Snyder, TX",msa,TX,2023-02-28,0.8,-0.8,-4.4,2024-05-02,2024-05-02
886,394594,917,"Fitzgerald, GA",msa,GA,2023-02-28,-1.1,-1.4,1.1,2024-05-03,2024-05-03
887,394968,918,"Pecos, TX",msa,TX,2023-02-28,4.3,3.9,2.6,2024-05-04,2024-05-04
888,394342,919,"Atchison, KS",msa,KS,2023-02-28,0.9,2.6,11.8,2024-05-05,2024-05-05
889,395111,920,"Spencer, IA",msa,IA,2023-02-28,0.4,0.7,-0.2,2024-05-06,2024-05-06
890,395142,921,"Sweetwater, TX",msa,TX,2023-02-28,1.7,0.3,-1.9,2024-05-07,2024-05-07
891,395186,922,"Vermillion, SD",msa,SD,2023-02-28,0.8,0.9,0.4,2024-05-08,2024-05-08
892,753929,923,"Zapata, TX",msa,TX,2023-02-28,3,1.5,-2.2,2024-05-09,2024-05-09
893,394743,924,"Ketchikan, AK",msa,AK,2023-02-28,-0.1,-0.6,-2.2,2024-05-10,2024-05-10
894,753874,925,"Craig, CO",msa,CO,2023-02-28,0.8,1.4,2.6,2024-05-11,2024-05-11
895,394767,926,"Lamesa, TX",msa,TX,2023-02-28,,1.7,-1.6,2024-05-12,2024-05-12
896,395188,927,"Vernon, TX",msa,TX,2023-02-28,,2.1,1.6,2024-05-13,2024-05-13
